ticker,raw_rank,original_stage,new_stage,eligibility_status,demotion_reason,exchange,missing_market_flag,stale_price_flag,stale_days,trading_days_60d,avg_volume_60d,finance_quality_status,finance_core_metrics_present,finance_years_any_core_metric,finance_minimum_pass,finance_crosscheck_status,finance_confidence,manual_review_required
THG,103,stage_2_evidence_candidates,stage_1_provisional_shortlist,BLOCKED_MISSING_MARKET,BLOCKED_MISSING_MARKET,HOSE,True,True,,0,,PARTIAL_PROVISIONAL_DATA,5,4,True,ONE_SOURCE_ONLY,PROVISIONAL_LOW,True
VRG,104,stage_2_evidence_candidates,stage_1_provisional_shortlist,BLOCKED_MISSING_MARKET,BLOCKED_MISSING_MARKET,UPCoM,True,True,,0,,PARTIAL_PROVISIONAL_DATA,5,4,True,ONE_SOURCE_ONLY,PROVISIONAL_LOW,True
TTG,105,stage_2_evidence_candidates,stage_1_provisional_shortlist,BLOCKED_MISSING_MARKET,BLOCKED_MISSING_MARKET,UPCoM,True,True,,0,,PARTIAL_PROVISIONAL_DATA,5,4,True,ONE_SOURCE_ONLY,PROVISIONAL_LOW,True
TRA,106,stage_2_evidence_candidates,stage_1_provisional_shortlist,BLOCKED_MISSING_MARKET,BLOCKED_MISSING_MARKET,HOSE,True,True,,0,,PARTIAL_PROVISIONAL_DATA,5,4,True,ONE_SOURCE_ONLY,PROVISIONAL_LOW,True
TH1,107,stage_2_evidence_candidates,stage_1_provisional_shortlist,BLOCKED_MISSING_MARKET,BLOCKED_MISSING_MARKET,UPCoM,True,True,,0,,PARTIAL_PROVISIONAL_DATA,5,4,True,ONE_SOURCE_ONLY,PROVISIONAL_LOW,True
UDC,108,stage_2_evidence_candidates,stage_1_provisional_shortlist,BLOCKED_MISSING_MARKET,BLOCKED_MISSING_MARKET,UPCoM,True,True,,0,,PARTIAL_PROVISIONAL_DATA,5,4,True,ONE_SOURCE_ONLY,PROVISIONAL_LOW,True
VAF,109,stage_2_evidence_candidates,stage_1_provisional_shortlist,BLOCKED_MISSING_MARKET,BLOCKED_MISSING_MARKET,HOSE,True,True,,0,,PARTIAL_PROVISIONAL_DATA,5,4,True,ONE_SOURCE_ONLY,PROVISIONAL_LOW,True
VSH,110,stage_2_evidence_candidates,stage_1_provisional_shortlist,BLOCKED_MISSING_MARKET,BLOCKED_MISSING_MARKET,HOSE,True,True,,0,,PARTIAL_PROVISIONAL_DATA,5,4,True,ONE_SOURCE_ONLY,PROVISIONAL_LOW,True
VFG,111,stage_2_evidence_candidates,stage_1_provisional_shortlist,BLOCKED_MISSING_MARKET,BLOCKED_MISSING_MARKET,HOSE,True,True,,0,,PARTIAL_PROVISIONAL_DATA,5,4,True,ONE_SOURCE_ONLY,PROVISIONAL_LOW,True
VEF,112,stage_2_evidence_candidates,stage_1_provisional_shortlist,BLOCKED_MISSING_MARKET,BLOCKED_MISSING_MARKET,UPCoM,True,True,,0,,PARTIAL_PROVISIONAL_DATA,5,4,True,ONE_SOURCE_ONLY,PROVISIONAL_LOW,True
VPL,113,stage_2_evidence_candidates,stage_1_provisional_shortlist,BLOCKED_MISSING_MARKET,BLOCKED_MISSING_MARKET,HOSE,True,True,,0,,PARTIAL_PROVISIONAL_DATA,5,4,True,ONE_SOURCE_ONLY,PROVISIONAL_LOW,True
TFC,114,stage_2_evidence_candidates,stage_1_provisional_shortlist,BLOCKED_MISSING_MARKET,BLOCKED_MISSING_MARKET,HNX,True,True,,0,,PARTIAL_PROVISIONAL_DATA,5,4,True,ONE_SOURCE_ONLY,PROVISIONAL_LOW,True
VPD,115,stage_2_evidence_candidates,stage_1_provisional_shortlist,BLOCKED_MISSING_MARKET,BLOCKED_MISSING_MARKET,HOSE,True,True,,0,,PARTIAL_PROVISIONAL_DATA,5,4,True,ONE_SOURCE_ONLY,PROVISIONAL_LOW,True
TID,116,stage_2_evidence_candidates,stage_1_provisional_shortlist,BLOCKED_MISSING_MARKET,BLOCKED_MISSING_MARKET,UPCoM,True,True,,0,,PARTIAL_PROVISIONAL_DATA,5,4,True,ONE_SOURCE_ONLY,PROVISIONAL_LOW,True
TMP,117,stage_2_evidence_candidates,stage_1_provisional_shortlist,BLOCKED_MISSING_MARKET,BLOCKED_MISSING_MARKET,HOSE,True,True,,0,,PARTIAL_PROVISIONAL_DATA,5,4,True,ONE_SOURCE_ONLY,PROVISIONAL_LOW,True
VPR,118,stage_2_evidence_candidates,stage_1_provisional_shortlist,BLOCKED_MISSING_MARKET,BLOCKED_MISSING_MARKET,UPCoM,True,True,,0,,PARTIAL_PROVISIONAL_DATA,5,4,True,ONE_SOURCE_ONLY,PROVISIONAL_LOW,True
TNW,119,stage_2_evidence_candidates,stage_1_provisional_shortlist,BLOCKED_MISSING_MARKET,BLOCKED_MISSING_MARKET,UPCoM,True,True,,0,,PARTIAL_PROVISIONAL_DATA,5,4,True,ONE_SOURCE_ONLY,PROVISIONAL_LOW,True
VIF,120,stage_2_evidence_candidates,stage_1_provisional_shortlist,BLOCKED_MISSING_MARKET,BLOCKED_MISSING_MARKET,HNX,True,True,,0,,PARTIAL_PROVISIONAL_DATA,5,4,True,ONE_SOURCE_ONLY,PROVISIONAL_LOW,True
VGG,121,stage_2_evidence_candidates,stage_1_provisional_shortlist,BLOCKED_MISSING_MARKET,BLOCKED_MISSING_MARKET,UPCoM,True,True,,0,,PARTIAL_PROVISIONAL_DATA,5,4,True,ONE_SOURCE_ONLY,PROVISIONAL_LOW,True
VLA,122,stage_2_evidence_candidates,stage_1_provisional_shortlist,BLOCKED_MISSING_MARKET,BLOCKED_MISSING_MARKET,HNX,True,True,,0,,PARTIAL_PROVISIONAL_DATA,5,4,True,ONE_SOURCE_ONLY,PROVISIONAL_LOW,True
UNI,123,stage_2_evidence_candidates,stage_1_provisional_shortlist,BLOCKED_MISSING_MARKET,BLOCKED_MISSING_MARKET,HNX,True,True,,0,,PARTIAL_PROVISIONAL_DATA,5,4,True,ONE_SOURCE_ONLY,PROVISIONAL_LOW,True
VPS,124,stage_2_evidence_candidates,stage_1_provisional_shortlist,BLOCKED_MISSING_MARKET,BLOCKED_MISSING_MARKET,HOSE,True,True,,0,,PARTIAL_PROVISIONAL_DATA,5,4,True,ONE_SOURCE_ONLY,PROVISIONAL_LOW,True
VID,125,stage_2_evidence_candidates,stage_1_provisional_shortlist,BLOCKED_MISSING_MARKET,BLOCKED_MISSING_MARKET,HOSE,True,True,,0,,PARTIAL_PROVISIONAL_DATA,5,4,True,ONE_SOURCE_ONLY,PROVISIONAL_LOW,True
UPH,126,stage_2_evidence_candidates,stage_1_provisional_shortlist,BLOCKED_MISSING_MARKET,BLOCKED_MISSING_MARKET,UPCoM,True,True,,0,,PARTIAL_PROVISIONAL_DATA,5,4,True,ONE_SOURCE_ONLY,PROVISIONAL_LOW,True
VNG,127,stage_2_evidence_candidates,stage_1_provisional_shortlist,BLOCKED_MISSING_MARKET,BLOCKED_MISSING_MARKET,HOSE,True,True,,0,,PARTIAL_PROVISIONAL_DATA,5,4,True,ONE_SOURCE_ONLY,PROVISIONAL_LOW,True
WSB,128,stage_2_evidence_candidates,stage_1_provisional_shortlist,BLOCKED_MISSING_MARKET,BLOCKED_MISSING_MARKET,UPCoM,True,True,,0,,PARTIAL_PROVISIONAL_DATA,5,4,True,ONE_SOURCE_ONLY,PROVISIONAL_LOW,True
UIC,129,stage_2_evidence_candidates,stage_1_provisional_shortlist,BLOCKED_MISSING_MARKET,BLOCKED_MISSING_MARKET,HOSE,True,True,,0,,PARTIAL_PROVISIONAL_DATA,5,4,True,ONE_SOURCE_ONLY,PROVISIONAL_LOW,True
TST,130,stage_2_evidence_candidates,stage_1_provisional_shortlist,BLOCKED_MISSING_MARKET,BLOCKED_MISSING_MARKET,UPCoM,True,True,,0,,PARTIAL_PROVISIONAL_DATA,5,4,True,ONE_SOURCE_ONLY,PROVISIONAL_LOW,True
VEC,131,stage_2_evidence_candidates,stage_1_provisional_shortlist,BLOCKED_MISSING_MARKET,BLOCKED_MISSING_MARKET,UPCoM,True,True,,0,,PARTIAL_PROVISIONAL_DATA,5,4,True,ONE_SOURCE_ONLY,PROVISIONAL_LOW,True
VCA,132,stage_2_evidence_candidates,stage_1_provisional_shortlist,BLOCKED_MISSING_MARKET,BLOCKED_MISSING_MARKET,HOSE,True,True,,0,,PARTIAL_PROVISIONAL_DATA,5,4,True,ONE_SOURCE_ONLY,PROVISIONAL_LOW,True
YBM,133,stage_2_evidence_candidates,stage_1_provisional_shortlist,BLOCKED_MISSING_MARKET,BLOCKED_MISSING_MARKET,HOSE,True,True,,0,,PARTIAL_PROVISIONAL_DATA,5,4,True,ONE_SOURCE_ONLY,PROVISIONAL_LOW,True
VMG,134,stage_2_evidence_candidates,stage_1_provisional_shortlist,BLOCKED_MISSING_MARKET,BLOCKED_MISSING_MARKET,UPCoM,True,True,,0,,PARTIAL_PROVISIONAL_DATA,5,4,True,ONE_SOURCE_ONLY,PROVISIONAL_LOW,True
TDW,135,stage_2_evidence_candidates,stage_1_provisional_shortlist,BLOCKED_MISSING_MARKET,BLOCKED_MISSING_MARKET,HOSE,True,True,,0,,PARTIAL_PROVISIONAL_DATA,5,4,True,ONE_SOURCE_ONLY,PROVISIONAL_LOW,True
VTL,136,stage_2_evidence_candidates,stage_1_provisional_shortlist,BLOCKED_MISSING_MARKET,BLOCKED_MISSING_MARKET,UPCoM,True,True,,0,,PARTIAL_PROVISIONAL_DATA,5,4,True,ONE_SOURCE_ONLY,PROVISIONAL_LOW,True
THB,137,stage_2_evidence_candidates,stage_1_provisional_shortlist,BLOCKED_MISSING_MARKET,BLOCKED_MISSING_MARKET,HNX,True,True,,0,,PARTIAL_PROVISIONAL_DATA,5,4,True,ONE_SOURCE_ONLY,PROVISIONAL_LOW,True
TMB,138,stage_2_evidence_candidates,stage_1_provisional_shortlist,BLOCKED_MISSING_MARKET,BLOCKED_MISSING_MARKET,HNX,True,True,,0,,PARTIAL_PROVISIONAL_DATA,5,4,True,ONE_SOURCE_ONLY,PROVISIONAL_LOW,True
TVT,139,stage_2_evidence_candidates,stage_1_provisional_shortlist,BLOCKED_MISSING_MARKET,BLOCKED_MISSING_MARKET,HOSE,True,True,,0,,PARTIAL_PROVISIONAL_DATA,5,4,True,ONE_SOURCE_ONLY,PROVISIONAL_LOW,True
VET,140,stage_2_evidence_candidates,stage_1_provisional_shortlist,BLOCKED_MISSING_MARKET,BLOCKED_MISSING_MARKET,UPCoM,True,True,,0,,PARTIAL_PROVISIONAL_DATA,5,4,True,ONE_SOURCE_ONLY,PROVISIONAL_LOW,True
TVW,141,stage_2_evidence_candidates,stage_1_provisional_shortlist,BLOCKED_MISSING_MARKET,BLOCKED_MISSING_MARKET,UPCoM,True,True,,0,,PARTIAL_PROVISIONAL_DATA,5,4,True,ONE_SOURCE_ONLY,PROVISIONAL_LOW,True
TMC,142,stage_2_evidence_candidates,stage_1_provisional_shortlist,BLOCKED_MISSING_MARKET,BLOCKED_MISSING_MARKET,HNX,True,True,,0,,PARTIAL_PROVISIONAL_DATA,5,4,True,ONE_SOURCE_ONLY,PROVISIONAL_LOW,True
VPB,143,stage_2_evidence_candidates,stage_1_provisional_shortlist,BLOCKED_MISSING_MARKET,BLOCKED_MISSING_MARKET,HOSE,True,True,,0,,PARTIAL_PROVISIONAL_DATA,4,4,True,ONE_SOURCE_ONLY,PROVISIONAL_LOW,True
UPC,144,stage_2_evidence_candidates,stage_1_provisional_shortlist,BLOCKED_MISSING_MARKET,BLOCKED_MISSING_MARKET,UPCoM,True,True,,0,,PARTIAL_PROVISIONAL_DATA,5,4,True,ONE_SOURCE_ONLY,PROVISIONAL_LOW,True
VTE,145,stage_2_evidence_candidates,stage_1_provisional_shortlist,BLOCKED_MISSING_MARKET,BLOCKED_MISSING_MARKET,UPCoM,True,True,,0,,PARTIAL_PROVISIONAL_DATA,5,4,True,ONE_SOURCE_ONLY,PROVISIONAL_LOW,True
VSN,146,stage_2_evidence_candidates,stage_1_provisional_shortlist,BLOCKED_MISSING_MARKET,BLOCKED_MISSING_MARKET,UPCoM,True,True,,0,,PARTIAL_PROVISIONAL_DATA,5,4,True,ONE_SOURCE_ONLY,PROVISIONAL_LOW,True
TLP,147,stage_2_evidence_candidates,stage_1_provisional_shortlist,BLOCKED_MISSING_MARKET,BLOCKED_MISSING_MARKET,UPCoM,True,True,,0,,PARTIAL_PROVISIONAL_DATA,5,4,True,ONE_SOURCE_ONLY,PROVISIONAL_LOW,True
VNZ,148,stage_2_evidence_candidates,stage_1_provisional_shortlist,BLOCKED_MISSING_MARKET,BLOCKED_MISSING_MARKET,UPCoM,True,True,,0,,PARTIAL_PROVISIONAL_DATA,5,4,True,ONE_SOURCE_ONLY,PROVISIONAL_LOW,True
VAV,149,stage_2_evidence_candidates,stage_1_provisional_shortlist,BLOCKED_MISSING_MARKET,BLOCKED_MISSING_MARKET,UPCoM,True,True,,0,,PARTIAL_PROVISIONAL_DATA,5,4,True,ONE_SOURCE_ONLY,PROVISIONAL_LOW,True
VCF,150,stage_2_evidence_candidates,stage_1_provisional_shortlist,BLOCKED_MISSING_MARKET,BLOCKED_MISSING_MARKET,HOSE,True,True,,0,,PARTIAL_PROVISIONAL_DATA,5,4,True,ONE_SOURCE_ONLY,PROVISIONAL_LOW,True
VCB,151,stage_2_evidence_candidates,stage_1_provisional_shortlist,BLOCKED_MISSING_MARKET,BLOCKED_MISSING_MARKET,HOSE,True,True,,0,,PARTIAL_PROVISIONAL_DATA,4,4,True,ONE_SOURCE_ONLY,PROVISIONAL_LOW,True
VMD,152,stage_2_evidence_candidates,stage_1_provisional_shortlist,BLOCKED_MISSING_MARKET,BLOCKED_MISSING_MARKET,HOSE,True,True,,0,,PARTIAL_PROVISIONAL_DATA,5,4,True,ONE_SOURCE_ONLY,PROVISIONAL_LOW,True
THP,153,stage_2_evidence_candidates,stage_1_provisional_shortlist,BLOCKED_MISSING_MARKET,BLOCKED_MISSING_MARKET,UPCoM,True,True,,0,,PARTIAL_PROVISIONAL_DATA,5,4,True,ONE_SOURCE_ONLY,PROVISIONAL_LOW,True
VTQ,154,stage_2_evidence_candidates,stage_1_provisional_shortlist,BLOCKED_MISSING_MARKET,BLOCKED_MISSING_MARKET,UPCoM,True,True,,0,,PARTIAL_PROVISIONAL_DATA,5,4,True,ONE_SOURCE_ONLY,PROVISIONAL_LOW,True
TKU,155,stage_2_evidence_candidates,stage_1_provisional_shortlist,BLOCKED_MISSING_MARKET,BLOCKED_MISSING_MARKET,HNX,True,True,,0,,PARTIAL_PROVISIONAL_DATA,5,4,True,ONE_SOURCE_ONLY,PROVISIONAL_LOW,True
TTT,156,stage_2_evidence_candidates,stage_1_provisional_shortlist,BLOCKED_MISSING_MARKET,BLOCKED_MISSING_MARKET,HNX,True,True,,0,,PARTIAL_PROVISIONAL_DATA,5,4,True,ONE_SOURCE_ONLY,PROVISIONAL_LOW,True
TDB,157,stage_2_evidence_candidates,stage_1_provisional_shortlist,BLOCKED_MISSING_MARKET,BLOCKED_MISSING_MARKET,UPCoM,True,True,,0,,PARTIAL_PROVISIONAL_DATA,5,4,True,ONE_SOURCE_ONLY,PROVISIONAL_LOW,True
TOW,158,stage_2_evidence_candidates,stage_1_provisional_shortlist,BLOCKED_MISSING_MARKET,BLOCKED_MISSING_MARKET,UPCoM,True,True,,0,,PARTIAL_PROVISIONAL_DATA,5,4,True,ONE_SOURCE_ONLY,PROVISIONAL_LOW,True
VWS,159,stage_2_evidence_candidates,stage_1_provisional_shortlist,BLOCKED_MISSING_MARKET,BLOCKED_MISSING_MARKET,UPCoM,True,True,,0,,PARTIAL_PROVISIONAL_DATA,5,4,True,ONE_SOURCE_ONLY,PROVISIONAL_LOW,True
VSF,160,stage_2_evidence_candidates,stage_1_provisional_shortlist,BLOCKED_MISSING_MARKET,BLOCKED_MISSING_MARKET,UPCoM,True,True,,0,,PARTIAL_PROVISIONAL_DATA,5,4,True,ONE_SOURCE_ONLY,PROVISIONAL_LOW,True
TPB,161,stage_2_evidence_candidates,stage_1_provisional_shortlist,BLOCKED_MISSING_MARKET,BLOCKED_MISSING_MARKET,HOSE,True,True,,0,,PARTIAL_PROVISIONAL_DATA,4,4,True,ONE_SOURCE_ONLY,PROVISIONAL_LOW,True
TDS,162,stage_2_evidence_candidates,stage_1_provisional_shortlist,BLOCKED_MISSING_MARKET,BLOCKED_MISSING_MARKET,UPCoM,True,True,,0,,PARTIAL_PROVISIONAL_DATA,5,4,True,ONE_SOURCE_ONLY,PROVISIONAL_LOW,True
TET,163,stage_2_evidence_candidates,stage_1_provisional_shortlist,BLOCKED_MISSING_MARKET,BLOCKED_MISSING_MARKET,HNX,True,True,,0,,PARTIAL_PROVISIONAL_DATA,5,4,True,ONE_SOURCE_ONLY,PROVISIONAL_LOW,True
VIM,164,stage_2_evidence_candidates,stage_1_provisional_shortlist,BLOCKED_MISSING_MARKET,BLOCKED_MISSING_MARKET,UPCoM,True,True,,0,,PARTIAL_PROVISIONAL_DATA,5,4,True,ONE_SOURCE_ONLY,PROVISIONAL_LOW,True
X20,165,stage_2_evidence_candidates,stage_1_provisional_shortlist,BLOCKED_MISSING_MARKET,BLOCKED_MISSING_MARKET,HNX,True,True,,0,,PARTIAL_PROVISIONAL_DATA,5,4,True,ONE_SOURCE_ONLY,PROVISIONAL_LOW,True
TSJ,166,stage_2_evidence_candidates,stage_1_provisional_shortlist,BLOCKED_MISSING_MARKET,BLOCKED_MISSING_MARKET,UPCoM,True,True,,0,,PARTIAL_PROVISIONAL_DATA,5,4,True,ONE_SOURCE_ONLY,PROVISIONAL_LOW,True
VIB,167,stage_2_evidence_candidates,stage_1_provisional_shortlist,BLOCKED_MISSING_MARKET,BLOCKED_MISSING_MARKET,HOSE,True,True,,0,,PARTIAL_PROVISIONAL_DATA,4,4,True,ONE_SOURCE_ONLY,PROVISIONAL_LOW,True
VDN,168,stage_2_evidence_candidates,stage_1_provisional_shortlist,BLOCKED_MISSING_MARKET,BLOCKED_MISSING_MARKET,UPCoM,True,True,,0,,PARTIAL_PROVISIONAL_DATA,5,4,True,ONE_SOURCE_ONLY,PROVISIONAL_LOW,True
TPH,169,stage_2_evidence_candidates,stage_1_provisional_shortlist,BLOCKED_MISSING_MARKET,BLOCKED_MISSING_MARKET,HNX,True,True,,0,,PARTIAL_PROVISIONAL_DATA,5,4,True,ONE_SOURCE_ONLY,PROVISIONAL_LOW,True
XMP,170,stage_2_evidence_candidates,stage_1_provisional_shortlist,BLOCKED_MISSING_MARKET,BLOCKED_MISSING_MARKET,UPCoM,True,True,,0,,PARTIAL_PROVISIONAL_DATA,5,4,True,ONE_SOURCE_ONLY,PROVISIONAL_LOW,True
TLI,171,stage_2_evidence_candidates,stage_1_provisional_shortlist,BLOCKED_MISSING_MARKET,BLOCKED_MISSING_MARKET,UPCoM,True,True,,0,,PARTIAL_PROVISIONAL_DATA,5,4,True,ONE_SOURCE_ONLY,PROVISIONAL_LOW,True
VIE,172,stage_2_evidence_candidates,stage_1_provisional_shortlist,BLOCKED_MISSING_MARKET,BLOCKED_MISSING_MARKET,UPCoM,True,True,,0,,PARTIAL_PROVISIONAL_DATA,5,4,True,ONE_SOURCE_ONLY,PROVISIONAL_LOW,True
VAB,173,stage_2_evidence_candidates,stage_1_provisional_shortlist,BLOCKED_MISSING_MARKET,BLOCKED_MISSING_MARKET,HOSE,True,True,,0,,PARTIAL_PROVISIONAL_DATA,4,4,True,ONE_SOURCE_ONLY,PROVISIONAL_LOW,True
VHI,174,stage_2_evidence_candidates,stage_1_provisional_shortlist,BLOCKED_MISSING_MARKET,BLOCKED_MISSING_MARKET,UPCoM,True,True,,0,,PARTIAL_PROVISIONAL_DATA,5,4,True,ONE_SOURCE_ONLY,PROVISIONAL_LOW,True
VDP,175,stage_2_evidence_candidates,stage_1_provisional_shortlist,BLOCKED_MISSING_MARKET,BLOCKED_MISSING_MARKET,HOSE,True,True,,0,,PARTIAL_PROVISIONAL_DATA,5,4,True,ONE_SOURCE_ONLY,PROVISIONAL_LOW,True
THW,176,stage_2_evidence_candidates,stage_1_provisional_shortlist,BLOCKED_MISSING_MARKET,BLOCKED_MISSING_MARKET,UPCoM,True,True,,0,,PARTIAL_PROVISIONAL_DATA,5,4,True,ONE_SOURCE_ONLY,PROVISIONAL_LOW,True
VTJ,177,stage_2_evidence_candidates,stage_1_provisional_shortlist,BLOCKED_MISSING_MARKET,BLOCKED_MISSING_MARKET,HNX,True,True,,0,,PARTIAL_PROVISIONAL_DATA,5,4,True,ONE_SOURCE_ONLY,PROVISIONAL_LOW,True
TSD,178,stage_2_evidence_candidates,stage_1_provisional_shortlist,BLOCKED_MISSING_MARKET,BLOCKED_MISSING_MARKET,UPCoM,True,True,,0,,PARTIAL_PROVISIONAL_DATA,5,4,True,ONE_SOURCE_ONLY,PROVISIONAL_LOW,True
VDM,179,stage_2_evidence_candidates,stage_1_provisional_shortlist,BLOCKED_MISSING_MARKET,BLOCKED_MISSING_MARKET,UPCoM,True,True,,0,,PARTIAL_PROVISIONAL_DATA,5,3,True,ONE_SOURCE_ONLY,PROVISIONAL_LOW,True
VBB,180,stage_2_evidence_candidates,stage_1_provisional_shortlist,BLOCKED_MISSING_MARKET,BLOCKED_MISSING_MARKET,UPCoM,True,True,,0,,PARTIAL_PROVISIONAL_DATA,4,4,True,ONE_SOURCE_ONLY,PROVISIONAL_LOW,True
VTG,181,stage_2_evidence_candidates,stage_1_provisional_shortlist,BLOCKED_MISSING_MARKET,BLOCKED_MISSING_MARKET,UPCoM,True,True,,0,,PARTIAL_PROVISIONAL_DATA,5,4,True,ONE_SOURCE_ONLY,PROVISIONAL_LOW,True
THN,182,stage_2_evidence_candidates,stage_1_provisional_shortlist,BLOCKED_MISSING_MARKET,BLOCKED_MISSING_MARKET,UPCoM,True,True,,0,,PARTIAL_PROVISIONAL_DATA,5,4,True,ONE_SOURCE_ONLY,PROVISIONAL_LOW,True
THS,183,stage_2_evidence_candidates,stage_1_provisional_shortlist,BLOCKED_MISSING_MARKET,BLOCKED_MISSING_MARKET,HNX,True,True,,0,,PARTIAL_PROVISIONAL_DATA,5,4,True,ONE_SOURCE_ONLY,PROVISIONAL_LOW,True
TOP,184,stage_2_evidence_candidates,stage_1_provisional_shortlist,BLOCKED_MISSING_MARKET,BLOCKED_MISSING_MARKET,UPCoM,True,True,,0,,PARTIAL_PROVISIONAL_DATA,5,4,True,ONE_SOURCE_ONLY,PROVISIONAL_LOW,True
TPS,185,stage_2_evidence_candidates,stage_1_provisional_shortlist,BLOCKED_MISSING_MARKET,BLOCKED_MISSING_MARKET,UPCoM,True,True,,0,,PARTIAL_PROVISIONAL_DATA,5,4,True,ONE_SOURCE_ONLY,PROVISIONAL_LOW,True
TQW,186,stage_2_evidence_candidates,stage_1_provisional_shortlist,BLOCKED_MISSING_MARKET,BLOCKED_MISSING_MARKET,UPCoM,True,True,,0,,PARTIAL_PROVISIONAL_DATA,5,4,True,ONE_SOURCE_ONLY,PROVISIONAL_LOW,True
TTD,187,stage_2_evidence_candidates,stage_1_provisional_shortlist,BLOCKED_MISSING_MARKET,BLOCKED_MISSING_MARKET,UPCoM,True,True,,0,,PARTIAL_PROVISIONAL_DATA,5,4,True,ONE_SOURCE_ONLY,PROVISIONAL_LOW,True
TTE,188,stage_2_evidence_candidates,stage_1_provisional_shortlist,BLOCKED_MISSING_MARKET,BLOCKED_MISSING_MARKET,HOSE,True,True,,0,,PARTIAL_PROVISIONAL_DATA,5,4,True,ONE_SOURCE_ONLY,PROVISIONAL_LOW,True
TW3,189,stage_2_evidence_candidates,stage_1_provisional_shortlist,BLOCKED_MISSING_MARKET,BLOCKED_MISSING_MARKET,UPCoM,True,True,,0,,PARTIAL_PROVISIONAL_DATA,5,4,True,ONE_SOURCE_ONLY,PROVISIONAL_LOW,True
VAT,190,stage_2_evidence_candidates,stage_1_provisional_shortlist,BLOCKED_MISSING_MARKET,BLOCKED_MISSING_MARKET,HOSE,True,True,,0,,PARTIAL_PROVISIONAL_DATA,5,1,False,ONE_SOURCE_ONLY,PROVISIONAL_LOW,True
VIR,191,stage_2_evidence_candidates,stage_1_provisional_shortlist,BLOCKED_MISSING_MARKET,BLOCKED_MISSING_MARKET,UPCoM,True,True,,0,,PARTIAL_PROVISIONAL_DATA,5,4,True,ONE_SOURCE_ONLY,PROVISIONAL_LOW,True
VLW,192,stage_2_evidence_candidates,stage_1_provisional_shortlist,BLOCKED_MISSING_MARKET,BLOCKED_MISSING_MARKET,UPCoM,True,True,,0,,PARTIAL_PROVISIONAL_DATA,5,4,True,ONE_SOURCE_ONLY,PROVISIONAL_LOW,True
VNX,193,stage_2_evidence_candidates,stage_1_provisional_shortlist,BLOCKED_MISSING_MARKET,BLOCKED_MISSING_MARKET,UPCoM,True,True,,0,,PARTIAL_PROVISIONAL_DATA,5,4,True,ONE_SOURCE_ONLY,PROVISIONAL_LOW,True
VPW,194,stage_2_evidence_candidates,stage_1_provisional_shortlist,BLOCKED_MISSING_MARKET,BLOCKED_MISSING_MARKET,UPCoM,True,True,,0,,PARTIAL_PROVISIONAL_DATA,5,4,True,ONE_SOURCE_ONLY,PROVISIONAL_LOW,True
VTM,195,stage_2_evidence_candidates,stage_1_provisional_shortlist,BLOCKED_MISSING_MARKET,BLOCKED_MISSING_MARKET,UPCoM,True,True,,0,,PARTIAL_PROVISIONAL_DATA,5,4,True,ONE_SOURCE_ONLY,PROVISIONAL_LOW,True
YTC,196,stage_2_evidence_candidates,stage_1_provisional_shortlist,BLOCKED_MISSING_MARKET,BLOCKED_MISSING_MARKET,UPCoM,True,True,,0,,PARTIAL_PROVISIONAL_DATA,5,4,True,ONE_SOURCE_ONLY,PROVISIONAL_LOW,True
TDN,197,stage_2_evidence_candidates,stage_1_provisional_shortlist,BLOCKED_MISSING_MARKET,BLOCKED_MISSING_MARKET,HNX,True,True,,0,,PARTIAL_PROVISIONAL_DATA,1,4,False,ONE_SOURCE_ONLY,PROVISIONAL_LOW,True
ABB,198,stage_2_evidence_candidates,stage_1_provisional_shortlist,BLOCKED_MISSING_MARKET,BLOCKED_MISSING_MARKET,UPCoM,True,True,,0,,PARTIAL_PROVISIONAL_DATA,0,0,False,ONE_SOURCE_ONLY,PROVISIONAL_LOW,True
ABC,199,stage_2_evidence_candidates,stage_1_provisional_shortlist,BLOCKED_MISSING_MARKET,BLOCKED_MISSING_MARKET,UPCoM,True,True,,0,,PARTIAL_PROVISIONAL_DATA,0,0,False,ONE_SOURCE_ONLY,PROVISIONAL_LOW,True
ACB,200,stage_2_evidence_candidates,stage_1_provisional_shortlist,BLOCKED_MISSING_MARKET,BLOCKED_MISSING_MARKET,HOSE,True,True,,0,,PARTIAL_PROVISIONAL_DATA,0,0,False,ONE_SOURCE_ONLY,PROVISIONAL_LOW,True
TYA,201,stage_1_provisional_shortlist,stage_1_provisional_shortlist,BLOCKED_MISSING_MARKET,,HOSE,True,True,,0,,PARTIAL_PROVISIONAL_DATA,5,4,True,ONE_SOURCE_ONLY,PROVISIONAL_LOW,True
VGR,202,stage_1_provisional_shortlist,stage_1_provisional_shortlist,BLOCKED_MISSING_MARKET,,UPCoM,True,True,,0,,OK_FOR_PROVISIONAL_SCREEN,5,4,True,ONE_SOURCE_ONLY,PROVISIONAL_LOW,True
VSE,203,stage_1_provisional_shortlist,stage_1_provisional_shortlist,BLOCKED_MISSING_MARKET,,UPCoM,True,True,,0,,PARTIAL_PROVISIONAL_DATA,5,4,True,ONE_SOURCE_ONLY,PROVISIONAL_LOW,True
TJC,204,stage_1_provisional_shortlist,stage_1_provisional_shortlist,BLOCKED_MISSING_MARKET,,HNX,True,True,,0,,PARTIAL_PROVISIONAL_DATA,5,4,True,ONE_SOURCE_ONLY,PROVISIONAL_LOW,True
