balanced_rank,raw_rank,ticker,exchange,sector_raw,sector_bucket,firm_type,raw_evidence_priority_score,balanced_evidence_priority_score,liquidity_score,data_completeness_score,finance_sanity_score,source_coverage_score,market_crosscheck_status,finance_crosscheck_status,balance_action,evidence_stage,manual_review_required,reason
1417,1417,PBP,HNX,Công nghiệp / Hàng & Dịch vụ Công nghiệp / Hàng công nghiệp / Containers & Đóng gói,Công nghiệp,non_financial,0.0,0.0,0.0,0.0,0.0,0.0,NOT_CHECKED,ONE_SOURCE_ONLY,KEPT,stage_0_full_universe,True,Balanced evidence workload allocation only. raw_rank=1417; balance_action=KEPT; market_crosscheck=NOT_CHECKED; finance_crosscheck=ONE_SOURCE_ONLY.
1418,1418,PBT,UPCoM,Công nghiệp / Hàng & Dịch vụ Công nghiệp / Hàng công nghiệp / Containers & Đóng gói,Công nghiệp,non_financial,0.0,0.0,0.0,0.0,0.0,0.0,NOT_CHECKED,ONE_SOURCE_ONLY,KEPT,stage_0_full_universe,True,Balanced evidence workload allocation only. raw_rank=1418; balance_action=KEPT; market_crosscheck=NOT_CHECKED; finance_crosscheck=ONE_SOURCE_ONLY.
1419,1419,PC1,HOSE,Công nghiệp / Xây dựng và Vật liệu / Xây dựng và Vật liệu / Xây dựng,Công nghiệp,non_financial,0.0,0.0,0.0,0.0,0.0,0.0,NOT_CHECKED,ONE_SOURCE_ONLY,KEPT,stage_0_full_universe,True,Balanced evidence workload allocation only. raw_rank=1419; balance_action=KEPT; market_crosscheck=NOT_CHECKED; finance_crosscheck=ONE_SOURCE_ONLY.
1420,1420,PCC,UPCoM,Công nghiệp / Xây dựng và Vật liệu / Xây dựng và Vật liệu / Xây dựng,Công nghiệp,non_financial,0.0,0.0,0.0,0.0,0.0,0.0,NOT_CHECKED,ONE_SOURCE_ONLY,KEPT,stage_0_full_universe,True,Balanced evidence workload allocation only. raw_rank=1420; balance_action=KEPT; market_crosscheck=NOT_CHECKED; finance_crosscheck=ONE_SOURCE_ONLY.
1421,1421,PCE,HNX,"Nguyên vật liệu / Hóa chất / Hóa chất / Sản phẩm hóa dầu, Nông dược & Hóa chất khác",Nguyên vật liệu,non_financial,0.0,0.0,0.0,0.0,0.0,0.0,NOT_CHECKED,ONE_SOURCE_ONLY,KEPT,stage_0_full_universe,True,Balanced evidence workload allocation only. raw_rank=1421; balance_action=KEPT; market_crosscheck=NOT_CHECKED; finance_crosscheck=ONE_SOURCE_ONLY.
1422,1422,PCF,UPCoM,Hàng Tiêu dùng / Thực phẩm và đồ uống / Bia và đồ uống / Đồ uống & giải khát,Hàng Tiêu dùng,non_financial,0.0,0.0,0.0,0.0,0.0,0.0,NOT_CHECKED,ONE_SOURCE_ONLY,KEPT,stage_0_full_universe,True,Balanced evidence workload allocation only. raw_rank=1422; balance_action=KEPT; market_crosscheck=NOT_CHECKED; finance_crosscheck=ONE_SOURCE_ONLY.
1423,1423,PCG,UPCoM,"Tiện ích Cộng đồng / Điện, nước & xăng dầu khí đốt / Nước & Khí đốt / Phân phối xăng dầu & khí đốt",Tiện ích Cộng đồng,non_financial,0.0,0.0,0.0,0.0,0.0,0.0,NOT_CHECKED,ONE_SOURCE_ONLY,KEPT,stage_0_full_universe,True,Balanced evidence workload allocation only. raw_rank=1423; balance_action=KEPT; market_crosscheck=NOT_CHECKED; finance_crosscheck=ONE_SOURCE_ONLY.
1424,1424,PCH,HNX,"Nguyên vật liệu / Hóa chất / Hóa chất / Nhựa, cao su & sợi",Nguyên vật liệu,non_financial,0.0,0.0,0.0,0.0,0.0,0.0,NOT_CHECKED,ONE_SOURCE_ONLY,KEPT,stage_0_full_universe,True,Balanced evidence workload allocation only. raw_rank=1424; balance_action=KEPT; market_crosscheck=NOT_CHECKED; finance_crosscheck=ONE_SOURCE_ONLY.
1425,1425,PCM,UPCoM,Công nghiệp / Xây dựng và Vật liệu / Xây dựng và Vật liệu / Vật liệu xây dựng & Nội thất,Công nghiệp,non_financial,0.0,0.0,0.0,0.0,0.0,0.0,NOT_CHECKED,ONE_SOURCE_ONLY,KEPT,stage_0_full_universe,True,Balanced evidence workload allocation only. raw_rank=1425; balance_action=KEPT; market_crosscheck=NOT_CHECKED; finance_crosscheck=ONE_SOURCE_ONLY.
1426,1426,PCN,UPCoM,"Nguyên vật liệu / Hóa chất / Hóa chất / Sản phẩm hóa dầu, Nông dược & Hóa chất khác",Nguyên vật liệu,non_financial,0.0,0.0,0.0,0.0,0.0,0.0,NOT_CHECKED,ONE_SOURCE_ONLY,KEPT,stage_0_full_universe,True,Balanced evidence workload allocation only. raw_rank=1426; balance_action=KEPT; market_crosscheck=NOT_CHECKED; finance_crosscheck=ONE_SOURCE_ONLY.
1427,1427,PCT,HNX,Công nghiệp / Hàng & Dịch vụ Công nghiệp / Vận tải / Dịch vụ vận tải,Công nghiệp,non_financial,0.0,0.0,0.0,0.0,0.0,0.0,NOT_CHECKED,ONE_SOURCE_ONLY,KEPT,stage_0_full_universe,True,Balanced evidence workload allocation only. raw_rank=1427; balance_action=KEPT; market_crosscheck=NOT_CHECKED; finance_crosscheck=ONE_SOURCE_ONLY.
1428,1428,PDB,HNX,Công nghiệp / Xây dựng và Vật liệu / Xây dựng và Vật liệu / Vật liệu xây dựng & Nội thất,Công nghiệp,non_financial,0.0,0.0,0.0,0.0,0.0,0.0,NOT_CHECKED,ONE_SOURCE_ONLY,KEPT,stage_0_full_universe,True,Balanced evidence workload allocation only. raw_rank=1428; balance_action=KEPT; market_crosscheck=NOT_CHECKED; finance_crosscheck=ONE_SOURCE_ONLY.
1429,1429,PDC,UPCoM,Dịch vụ Tiêu dùng / Du lịch và Giải trí / Du lịch & Giải trí / Vận tải hành khách & Du lịch,Dịch vụ Tiêu dùng,non_financial,0.0,0.0,43.0808,0.0,0.0,0.0,NOT_CHECKED,ONE_SOURCE_ONLY,KEPT,stage_0_full_universe,True,Balanced evidence workload allocation only. raw_rank=1429; balance_action=KEPT; market_crosscheck=NOT_CHECKED; finance_crosscheck=ONE_SOURCE_ONLY.
1430,1430,PDN,HOSE,"Công nghiệp / Hàng & Dịch vụ Công nghiệp / Vận tải / Kho bãi, hậu cần và bảo dưỡng",Công nghiệp,non_financial,0.0,0.0,40.5218,0.0,0.0,0.0,NOT_CHECKED,ONE_SOURCE_ONLY,KEPT,stage_0_full_universe,True,Balanced evidence workload allocation only. raw_rank=1430; balance_action=KEPT; market_crosscheck=NOT_CHECKED; finance_crosscheck=ONE_SOURCE_ONLY.
1431,1431,PDR,HOSE,Tài chính / Bất động sản / Bất động sản / Bất động sản,Tài chính,real_estate,0.0,0.0,93.3415,0.0,0.0,0.0,NOT_CHECKED,ONE_SOURCE_ONLY,KEPT,stage_0_full_universe,True,Balanced evidence workload allocation only. raw_rank=1431; balance_action=KEPT; market_crosscheck=NOT_CHECKED; finance_crosscheck=ONE_SOURCE_ONLY.
1432,1432,PDT,UPCoM,"Tiện ích Cộng đồng / Điện, nước & xăng dầu khí đốt / Nước & Khí đốt / Phân phối xăng dầu & khí đốt",Tiện ích Cộng đồng,non_financial,0.0,0.0,39.5874,0.0,0.0,0.0,NOT_CHECKED,ONE_SOURCE_ONLY,KEPT,stage_0_full_universe,True,Balanced evidence workload allocation only. raw_rank=1432; balance_action=KEPT; market_crosscheck=NOT_CHECKED; finance_crosscheck=ONE_SOURCE_ONLY.
1433,1433,PDV,HOSE,Công nghiệp / Hàng & Dịch vụ Công nghiệp / Vận tải / Vận tải Thủy,Công nghiệp,non_financial,0.0,0.0,57.9973,0.0,0.0,0.0,NOT_CHECKED,ONE_SOURCE_ONLY,KEPT,stage_0_full_universe,True,Balanced evidence workload allocation only. raw_rank=1433; balance_action=KEPT; market_crosscheck=NOT_CHECKED; finance_crosscheck=ONE_SOURCE_ONLY.
1434,1434,PEC,UPCoM,Công nghiệp / Hàng & Dịch vụ Công nghiệp / Công nghiệp nặng / Máy công nghiệp,Công nghiệp,non_financial,0.0,0.0,0.0,0.0,0.0,0.0,NOT_CHECKED,ONE_SOURCE_ONLY,KEPT,stage_0_full_universe,True,Balanced evidence workload allocation only. raw_rank=1434; balance_action=KEPT; market_crosscheck=NOT_CHECKED; finance_crosscheck=ONE_SOURCE_ONLY.
1435,1435,PEG,UPCoM,"Tiện ích Cộng đồng / Điện, nước & xăng dầu khí đốt / Nước & Khí đốt / Phân phối xăng dầu & khí đốt",Tiện ích Cộng đồng,non_financial,0.0,0.0,36.8519,0.0,0.0,0.0,NOT_CHECKED,ONE_SOURCE_ONLY,KEPT,stage_0_full_universe,True,Balanced evidence workload allocation only. raw_rank=1435; balance_action=KEPT; market_crosscheck=NOT_CHECKED; finance_crosscheck=ONE_SOURCE_ONLY.
1436,1436,PEN,HNX,Công nghiệp / Xây dựng và Vật liệu / Xây dựng và Vật liệu / Xây dựng,Công nghiệp,non_financial,0.0,0.0,26.2524,0.0,0.0,0.0,NOT_CHECKED,ONE_SOURCE_ONLY,KEPT,stage_0_full_universe,True,Balanced evidence workload allocation only. raw_rank=1436; balance_action=KEPT; market_crosscheck=NOT_CHECKED; finance_crosscheck=ONE_SOURCE_ONLY.
1437,1437,PEQ,UPCoM,"Dầu khí / Dầu khí / Thiết bị, Dịch vụ và Phân phối Dầu khí / Thiết bị và Dịch vụ Dầu khí",Dầu khí,non_financial,0.0,0.0,21.124,0.0,0.0,0.0,NOT_CHECKED,ONE_SOURCE_ONLY,KEPT,stage_0_full_universe,True,Balanced evidence workload allocation only. raw_rank=1437; balance_action=KEPT; market_crosscheck=NOT_CHECKED; finance_crosscheck=ONE_SOURCE_ONLY.
1438,1438,PET,HOSE,Dịch vụ Tiêu dùng / Bán lẻ / Bán lẻ / Phân phối hàng chuyên dụng,Dịch vụ Tiêu dùng,non_financial,0.0,0.0,79.8711,0.0,0.0,0.0,NOT_CHECKED,ONE_SOURCE_ONLY,KEPT,stage_0_full_universe,True,Balanced evidence workload allocation only. raw_rank=1438; balance_action=KEPT; market_crosscheck=NOT_CHECKED; finance_crosscheck=ONE_SOURCE_ONLY.
1439,1439,PFL,UPCoM,Công nghiệp / Xây dựng và Vật liệu / Xây dựng và Vật liệu / Xây dựng,Công nghiệp,non_financial,0.0,0.0,61.4061,0.0,0.0,0.0,NOT_CHECKED,ONE_SOURCE_ONLY,KEPT,stage_0_full_universe,True,Balanced evidence workload allocation only. raw_rank=1439; balance_action=KEPT; market_crosscheck=NOT_CHECKED; finance_crosscheck=ONE_SOURCE_ONLY.
1440,1440,PGB,UPCoM,Ngân hàng / Ngân hàng / Ngân hàng / Ngân hàng,Ngân hàng,bank,0.0,0.0,56.9129,0.0,0.0,0.0,NOT_CHECKED,ONE_SOURCE_ONLY,KEPT,stage_0_full_universe,True,Balanced evidence workload allocation only. raw_rank=1440; balance_action=KEPT; market_crosscheck=NOT_CHECKED; finance_crosscheck=ONE_SOURCE_ONLY.
1441,1441,PGC,HOSE,"Tiện ích Cộng đồng / Điện, nước & xăng dầu khí đốt / Nước & Khí đốt / Phân phối xăng dầu & khí đốt",Tiện ích Cộng đồng,non_financial,0.0,0.0,60.1158,0.0,0.0,0.0,NOT_CHECKED,ONE_SOURCE_ONLY,KEPT,stage_0_full_universe,True,Balanced evidence workload allocation only. raw_rank=1441; balance_action=KEPT; market_crosscheck=NOT_CHECKED; finance_crosscheck=ONE_SOURCE_ONLY.
1442,1442,PGD,HOSE,"Tiện ích Cộng đồng / Điện, nước & xăng dầu khí đốt / Nước & Khí đốt / Phân phối xăng dầu & khí đốt",Tiện ích Cộng đồng,non_financial,0.0,0.0,42.1457,0.0,0.0,0.0,NOT_CHECKED,ONE_SOURCE_ONLY,KEPT,stage_0_full_universe,True,Balanced evidence workload allocation only. raw_rank=1442; balance_action=KEPT; market_crosscheck=NOT_CHECKED; finance_crosscheck=ONE_SOURCE_ONLY.
1443,1443,PGI,HOSE,Tài chính / Bảo hiểm / Bảo hiểm phi nhân thọ / Bảo hiểm phi nhân thọ,Tài chính,insurance,0.0,0.0,0.0,0.0,0.0,0.0,NOT_CHECKED,ONE_SOURCE_ONLY,KEPT,stage_0_full_universe,True,Balanced evidence workload allocation only. raw_rank=1443; balance_action=KEPT; market_crosscheck=NOT_CHECKED; finance_crosscheck=ONE_SOURCE_ONLY.
1444,1444,PGN,HNX,"Nguyên vật liệu / Hóa chất / Hóa chất / Nhựa, cao su & sợi",Nguyên vật liệu,non_financial,0.0,0.0,0.0,0.0,0.0,0.0,NOT_CHECKED,ONE_SOURCE_ONLY,KEPT,stage_0_full_universe,True,Balanced evidence workload allocation only. raw_rank=1444; balance_action=KEPT; market_crosscheck=NOT_CHECKED; finance_crosscheck=ONE_SOURCE_ONLY.
1445,1445,PGS,HNX,"Tiện ích Cộng đồng / Điện, nước & xăng dầu khí đốt / Nước & Khí đốt / Phân phối xăng dầu & khí đốt",Tiện ích Cộng đồng,non_financial,0.0,0.0,0.0,0.0,0.0,0.0,NOT_CHECKED,ONE_SOURCE_ONLY,KEPT,stage_0_full_universe,True,Balanced evidence workload allocation only. raw_rank=1445; balance_action=KEPT; market_crosscheck=NOT_CHECKED; finance_crosscheck=ONE_SOURCE_ONLY.
1446,1446,PGT,HNX,Dịch vụ Tiêu dùng / Du lịch và Giải trí / Du lịch & Giải trí / Vận tải hành khách & Du lịch,Dịch vụ Tiêu dùng,non_financial,0.0,0.0,0.0,0.0,0.0,0.0,NOT_CHECKED,ONE_SOURCE_ONLY,KEPT,stage_0_full_universe,True,Balanced evidence workload allocation only. raw_rank=1446; balance_action=KEPT; market_crosscheck=NOT_CHECKED; finance_crosscheck=ONE_SOURCE_ONLY.
1447,1447,PGV,HOSE,"Tiện ích Cộng đồng / Điện, nước & xăng dầu khí đốt / Sản xuất & Phân phối Điện / Sản xuất & Phân phối Điện",Tiện ích Cộng đồng,non_financial,0.0,0.0,0.0,0.0,0.0,0.0,NOT_CHECKED,ONE_SOURCE_ONLY,KEPT,stage_0_full_universe,True,Balanced evidence workload allocation only. raw_rank=1447; balance_action=KEPT; market_crosscheck=NOT_CHECKED; finance_crosscheck=ONE_SOURCE_ONLY.
1448,1448,PHC,HOSE,Công nghiệp / Xây dựng và Vật liệu / Xây dựng và Vật liệu / Xây dựng,Công nghiệp,non_financial,0.0,0.0,0.0,0.0,0.0,0.0,NOT_CHECKED,ONE_SOURCE_ONLY,KEPT,stage_0_full_universe,True,Balanced evidence workload allocation only. raw_rank=1448; balance_action=KEPT; market_crosscheck=NOT_CHECKED; finance_crosscheck=ONE_SOURCE_ONLY.
1449,1449,PHH,UPCoM,Công nghiệp / Xây dựng và Vật liệu / Xây dựng và Vật liệu / Xây dựng,Công nghiệp,non_financial,0.0,0.0,0.0,0.0,0.0,0.0,NOT_CHECKED,ONE_SOURCE_ONLY,KEPT,stage_0_full_universe,True,Balanced evidence workload allocation only. raw_rank=1449; balance_action=KEPT; market_crosscheck=NOT_CHECKED; finance_crosscheck=ONE_SOURCE_ONLY.
1450,1450,PHN,HNX,Công nghiệp / Hàng & Dịch vụ Công nghiệp / Điện tử & Thiết bị điện / Hàng điện & điện tử,Công nghiệp,non_financial,0.0,0.0,0.0,0.0,0.0,0.0,NOT_CHECKED,ONE_SOURCE_ONLY,KEPT,stage_0_full_universe,True,Balanced evidence workload allocation only. raw_rank=1450; balance_action=KEPT; market_crosscheck=NOT_CHECKED; finance_crosscheck=ONE_SOURCE_ONLY.
1451,1451,PHP,UPCoM,"Công nghiệp / Hàng & Dịch vụ Công nghiệp / Vận tải / Kho bãi, hậu cần và bảo dưỡng",Công nghiệp,non_financial,0.0,0.0,0.0,0.0,0.0,0.0,NOT_CHECKED,ONE_SOURCE_ONLY,KEPT,stage_0_full_universe,True,Balanced evidence workload allocation only. raw_rank=1451; balance_action=KEPT; market_crosscheck=NOT_CHECKED; finance_crosscheck=ONE_SOURCE_ONLY.
1452,1452,PHR,HOSE,"Nguyên vật liệu / Hóa chất / Hóa chất / Nhựa, cao su & sợi",Nguyên vật liệu,non_financial,0.0,0.0,0.0,0.0,0.0,0.0,NOT_CHECKED,ONE_SOURCE_ONLY,KEPT,stage_0_full_universe,True,Balanced evidence workload allocation only. raw_rank=1452; balance_action=KEPT; market_crosscheck=NOT_CHECKED; finance_crosscheck=ONE_SOURCE_ONLY.
1453,1453,PHS,UPCoM,Tài chính / Dịch vụ tài chính / Dịch vụ tài chính / Môi giới chứng khoán,Tài chính,securities,0.0,0.0,0.0,0.0,0.0,0.0,NOT_CHECKED,ONE_SOURCE_ONLY,KEPT,stage_0_full_universe,True,Balanced evidence workload allocation only. raw_rank=1453; balance_action=KEPT; market_crosscheck=NOT_CHECKED; finance_crosscheck=ONE_SOURCE_ONLY.
1454,1454,PIA,HNX,Viễn thông / Viễn thông / Viễn thông cố định / Viễn thông cố định,Viễn thông,non_financial,0.0,0.0,0.0,0.0,0.0,0.0,NOT_CHECKED,ONE_SOURCE_ONLY,KEPT,stage_0_full_universe,True,Balanced evidence workload allocation only. raw_rank=1454; balance_action=KEPT; market_crosscheck=NOT_CHECKED; finance_crosscheck=ONE_SOURCE_ONLY.
1455,1455,PIC,HNX,"Tiện ích Cộng đồng / Điện, nước & xăng dầu khí đốt / Sản xuất & Phân phối Điện / Sản xuất & Phân phối Điện",Tiện ích Cộng đồng,non_financial,0.0,0.0,0.0,0.0,0.0,0.0,NOT_CHECKED,ONE_SOURCE_ONLY,KEPT,stage_0_full_universe,True,Balanced evidence workload allocation only. raw_rank=1455; balance_action=KEPT; market_crosscheck=NOT_CHECKED; finance_crosscheck=ONE_SOURCE_ONLY.
1456,1456,PID,HOSE,Công nghiệp / Xây dựng và Vật liệu / Xây dựng và Vật liệu / Vật liệu xây dựng & Nội thất,Công nghiệp,non_financial,0.0,0.0,0.0,0.0,0.0,0.0,NOT_CHECKED,ONE_SOURCE_ONLY,KEPT,stage_0_full_universe,True,Balanced evidence workload allocation only. raw_rank=1456; balance_action=KEPT; market_crosscheck=NOT_CHECKED; finance_crosscheck=ONE_SOURCE_ONLY.
1457,1457,PIS,UPCoM,Nguyên vật liệu / Tài nguyên Cơ bản / Lâm nghiệp và Giấy / Lâm sản và Chế biến gỗ,Nguyên vật liệu,non_financial,0.0,0.0,0.0,0.0,0.0,0.0,NOT_CHECKED,ONE_SOURCE_ONLY,KEPT,stage_0_full_universe,True,Balanced evidence workload allocation only. raw_rank=1457; balance_action=KEPT; market_crosscheck=NOT_CHECKED; finance_crosscheck=ONE_SOURCE_ONLY.
1458,1458,PIT,HOSE,Dịch vụ Tiêu dùng / Bán lẻ / Bán lẻ / Bán lẻ phức hợp,Dịch vụ Tiêu dùng,non_financial,0.0,0.0,0.0,0.0,0.0,0.0,NOT_CHECKED,ONE_SOURCE_ONLY,KEPT,stage_0_full_universe,True,Balanced evidence workload allocation only. raw_rank=1458; balance_action=KEPT; market_crosscheck=NOT_CHECKED; finance_crosscheck=ONE_SOURCE_ONLY.
1459,1459,PIV,UPCoM,"Tài chính / Bất động sản / Bất động sản / Tư Vấn, Định giá, Môi giới Bất động sản",Tài chính,real_estate,0.0,0.0,0.0,0.0,0.0,0.0,NOT_CHECKED,ONE_SOURCE_ONLY,KEPT,stage_0_full_universe,True,Balanced evidence workload allocation only. raw_rank=1459; balance_action=KEPT; market_crosscheck=NOT_CHECKED; finance_crosscheck=ONE_SOURCE_ONLY.
1460,1460,PJC,HNX,"Tiện ích Cộng đồng / Điện, nước & xăng dầu khí đốt / Nước & Khí đốt / Phân phối xăng dầu & khí đốt",Tiện ích Cộng đồng,non_financial,0.0,0.0,0.0,0.0,0.0,0.0,NOT_CHECKED,ONE_SOURCE_ONLY,KEPT,stage_0_full_universe,True,Balanced evidence workload allocation only. raw_rank=1460; balance_action=KEPT; market_crosscheck=NOT_CHECKED; finance_crosscheck=ONE_SOURCE_ONLY.
1461,1461,PJS,UPCoM,"Tiện ích Cộng đồng / Điện, nước & xăng dầu khí đốt / Nước & Khí đốt / Nước",Tiện ích Cộng đồng,non_financial,0.0,0.0,0.0,0.0,0.0,0.0,NOT_CHECKED,ONE_SOURCE_ONLY,KEPT,stage_0_full_universe,True,Balanced evidence workload allocation only. raw_rank=1461; balance_action=KEPT; market_crosscheck=NOT_CHECKED; finance_crosscheck=ONE_SOURCE_ONLY.
1462,1462,PJT,HOSE,Công nghiệp / Hàng & Dịch vụ Công nghiệp / Vận tải / Vận tải Thủy,Công nghiệp,non_financial,0.0,0.0,0.0,0.0,0.0,0.0,NOT_CHECKED,ONE_SOURCE_ONLY,KEPT,stage_0_full_universe,True,Balanced evidence workload allocation only. raw_rank=1462; balance_action=KEPT; market_crosscheck=NOT_CHECKED; finance_crosscheck=ONE_SOURCE_ONLY.
1463,1463,PLA,UPCoM,Công nghiệp / Xây dựng và Vật liệu / Xây dựng và Vật liệu / Xây dựng,Công nghiệp,non_financial,0.0,0.0,25.7829,0.0,0.0,0.0,NOT_CHECKED,ONE_SOURCE_ONLY,KEPT,stage_0_full_universe,True,Balanced evidence workload allocation only. raw_rank=1463; balance_action=KEPT; market_crosscheck=NOT_CHECKED; finance_crosscheck=ONE_SOURCE_ONLY.
1464,1464,PLC,HNX,"Nguyên vật liệu / Hóa chất / Hóa chất / Sản phẩm hóa dầu, Nông dược & Hóa chất khác",Nguyên vật liệu,non_financial,0.0,0.0,74.2463,0.0,0.0,0.0,NOT_CHECKED,ONE_SOURCE_ONLY,KEPT,stage_0_full_universe,True,Balanced evidence workload allocation only. raw_rank=1464; balance_action=KEPT; market_crosscheck=NOT_CHECKED; finance_crosscheck=ONE_SOURCE_ONLY.
1465,1465,PLE,UPCoM,Công nghiệp / Xây dựng và Vật liệu / Xây dựng và Vật liệu / Xây dựng,Công nghiệp,non_financial,0.0,0.0,0.0,0.0,0.0,0.0,NOT_CHECKED,ONE_SOURCE_ONLY,KEPT,stage_0_full_universe,True,Balanced evidence workload allocation only. raw_rank=1465; balance_action=KEPT; market_crosscheck=NOT_CHECKED; finance_crosscheck=ONE_SOURCE_ONLY.
1466,1466,PLO,UPCoM,"Công nghiệp / Hàng & Dịch vụ Công nghiệp / Vận tải / Kho bãi, hậu cần và bảo dưỡng",Công nghiệp,non_financial,0.0,0.0,0.0,0.0,0.0,0.0,NOT_CHECKED,ONE_SOURCE_ONLY,KEPT,stage_0_full_universe,True,Balanced evidence workload allocation only. raw_rank=1466; balance_action=KEPT; market_crosscheck=NOT_CHECKED; finance_crosscheck=ONE_SOURCE_ONLY.
1467,1467,PLP,HOSE,"Nguyên vật liệu / Hóa chất / Hóa chất / Nhựa, cao su & sợi",Nguyên vật liệu,non_financial,0.0,0.0,0.0,0.0,0.0,0.0,NOT_CHECKED,ONE_SOURCE_ONLY,KEPT,stage_0_full_universe,True,Balanced evidence workload allocation only. raw_rank=1467; balance_action=KEPT; market_crosscheck=NOT_CHECKED; finance_crosscheck=ONE_SOURCE_ONLY.
1468,1468,PLX,HOSE,Dầu khí / Dầu khí / Sản xuất Dầu khí / Sản xuất và Khai thác dầu khí,Dầu khí,non_financial,0.0,0.0,0.0,0.0,0.0,0.0,NOT_CHECKED,ONE_SOURCE_ONLY,KEPT,stage_0_full_universe,True,Balanced evidence workload allocation only. raw_rank=1468; balance_action=KEPT; market_crosscheck=NOT_CHECKED; finance_crosscheck=ONE_SOURCE_ONLY.
1469,1469,PMB,HNX,"Nguyên vật liệu / Hóa chất / Hóa chất / Sản phẩm hóa dầu, Nông dược & Hóa chất khác",Nguyên vật liệu,non_financial,0.0,0.0,0.0,0.0,0.0,0.0,NOT_CHECKED,ONE_SOURCE_ONLY,KEPT,stage_0_full_universe,True,Balanced evidence workload allocation only. raw_rank=1469; balance_action=KEPT; market_crosscheck=NOT_CHECKED; finance_crosscheck=ONE_SOURCE_ONLY.
1470,1470,PMC,HNX,Dược phẩm và Y tế / Y tế / Dược phẩm / Dược phẩm,Dược phẩm và Y tế,non_financial,0.0,0.0,0.0,0.0,0.0,0.0,NOT_CHECKED,ONE_SOURCE_ONLY,KEPT,stage_0_full_universe,True,Balanced evidence workload allocation only. raw_rank=1470; balance_action=KEPT; market_crosscheck=NOT_CHECKED; finance_crosscheck=ONE_SOURCE_ONLY.
