ticker,period,document_type,source_url,candidate_url,issue,manual_review_required,priority,notes
NLG,DISCOVERY_REVIEW,filing_page,https://www.namlongvn.com/en/investor-relations/,https://www.namlongvn.com/uploads/assets/files/C%C3%B4ng%20b%E1%BB%91%20th%C3%B4ng%20tin/C%C3%B4ng%20b%E1%BB%91%20th%C3%B4ng%20tin/20240326-NLG-CBTT-QD-cua-TGDTD-v.v-Giao-dich-voi-ben-lien-quan.pdf,OFFICIAL_DOMAIN_MATCH;HTTPS_LINK;DOCUMENT_FILE_EXTENSION;SOURCE_FROM_ERROR_PAGE_REVIEW;SOURCE_FROM_BLOCKED_PAGE_REVIEW;NO_FINANCE_KEYWORDS,True,medium,01ID_PATCH1_CANDIDATE_NOT_FINANCE_EVIDENCE_YET; HTTPS alone is not finance evidence
NLG,DISCOVERY_REVIEW,financial_statement,https://www.namlongvn.com/en/investor-relations/,https://www.namlongvn.com/uploads/assets/files/C%C3%B4ng%20b%E1%BB%91%20th%C3%B4ng%20tin/C%C3%B4ng%20b%E1%BB%91%20th%C3%B4ng%20tin/20240321%20-%20NLG%20-%20Giai%20trinh%20KQKD%202023%20chenh%20lech%20so%20voi%202022%20-%20BCTC%20Rieng%20-%20EN.pdf,OFFICIAL_DOMAIN_MATCH;HTTPS_LINK;FINANCE_KEYWORD;BCTC_KEYWORD_MATCH;STANDALONE_REVIEW_REQUIRED;DOCUMENT_FILE_EXTENSION;SOURCE_FROM_ERROR_PAGE_REVIEW;OLD_YEAR_PENALTY;SOURCE_FROM_BLOCKED_PAGE_REVIEW,True,medium,01ID_PATCH1_CANDIDATE_NOT_FINANCE_EVIDENCE_YET; HTTPS alone is not finance evidence
NLG,DISCOVERY_REVIEW,financial_statement,https://www.namlongvn.com/en/investor-relations/,https://www.namlongvn.com/uploads/assets/files/C%C3%B4ng%20b%E1%BB%91%20th%C3%B4ng%20tin/C%C3%B4ng%20b%E1%BB%91%20th%C3%B4ng%20tin/20240321%20-%20NLG%20-%20Giai%20trinh%20KQKD%202023%20chenh%20lech%20so%20voi%202022%20-%20BCTC%20Hop%20nhat%20-%20EN.pdf,OFFICIAL_DOMAIN_MATCH;HTTPS_LINK;FINANCE_KEYWORD;BCTC_KEYWORD_MATCH;CONSOLIDATED_KEYWORD_MATCH;DOCUMENT_FILE_EXTENSION;SOURCE_FROM_ERROR_PAGE_REVIEW;OLD_YEAR_PENALTY;SOURCE_FROM_BLOCKED_PAGE_REVIEW,True,medium,01ID_PATCH1_CANDIDATE_NOT_FINANCE_EVIDENCE_YET; HTTPS alone is not finance evidence
NLG,DISCOVERY_REVIEW,filing_page,https://www.namlongvn.com/en/investor-relations/,https://www.namlongvn.com/uploads/assets/files/C%C3%B4ng%20b%E1%BB%91%20th%C3%B4ng%20tin/C%C3%B4ng%20b%E1%BB%91%20th%C3%B4ng%20tin/2024034%20-%20NLG%20-%20CBTT%20NQHDQT%20v.v%20Bo%20nhiem%20TGD%20Tap%20doan%20%26%20GDDH%20Nam%20Long%20Commercial%20Property%20-%20EN.pdf,OFFICIAL_DOMAIN_MATCH;HTTPS_LINK;DOCUMENT_FILE_EXTENSION;SOURCE_FROM_ERROR_PAGE_REVIEW;SOURCE_FROM_BLOCKED_PAGE_REVIEW;NO_FINANCE_KEYWORDS,True,medium,01ID_PATCH1_CANDIDATE_NOT_FINANCE_EVIDENCE_YET; HTTPS alone is not finance evidence
NLG,DISCOVERY_REVIEW,filing_page,https://www.namlongvn.com/en/investor-relations/,https://www.namlongvn.com/uploads/assets/files/C%C3%B4ng%20b%E1%BB%91%20th%C3%B4ng%20tin/C%C3%B4ng%20b%E1%BB%91%20th%C3%B4ng%20tin/20240223-NLG-CBTT-Phe-duyet-cac-giao-dich-voi-ben-lien-quan-EN.pdf,OFFICIAL_DOMAIN_MATCH;HTTPS_LINK;DOCUMENT_FILE_EXTENSION;SOURCE_FROM_ERROR_PAGE_REVIEW;SOURCE_FROM_BLOCKED_PAGE_REVIEW;NO_FINANCE_KEYWORDS,True,medium,01ID_PATCH1_CANDIDATE_NOT_FINANCE_EVIDENCE_YET; HTTPS alone is not finance evidence
NLG,DISCOVERY_REVIEW,filing_page,https://www.namlongvn.com/en/investor-relations/,https://www.namlongvn.com/uploads/assets/files/C%C3%B4ng%20b%E1%BB%91%20th%C3%B4ng%20tin/C%C3%B4ng%20b%E1%BB%91%20th%C3%B4ng%20tin/20240219-NLG-CBTT-Chot-DSCD-phuc-vu-to-chuc-DHDCD-thuong-nien-2024-EN.pdf,OFFICIAL_DOMAIN_MATCH;HTTPS_LINK;DOCUMENT_FILE_EXTENSION;SOURCE_FROM_ERROR_PAGE_REVIEW;OLD_YEAR_PENALTY;SOURCE_FROM_BLOCKED_PAGE_REVIEW;NO_FINANCE_KEYWORDS,True,medium,01ID_PATCH1_CANDIDATE_NOT_FINANCE_EVIDENCE_YET; HTTPS alone is not finance evidence
NLG,DISCOVERY_REVIEW,filing_page,https://www.namlongvn.com/en/investor-relations/,https://www.namlongvn.com/uploads/assets/files/C%C3%B4ng%20b%E1%BB%91%20th%C3%B4ng%20tin/C%C3%B4ng%20b%E1%BB%91%20th%C3%B4ng%20tin/20240205-NLG-CBTT-NQHDQT-v.v-Giao-dich-voi-ben-lien-quan.pdf,OFFICIAL_DOMAIN_MATCH;HTTPS_LINK;DOCUMENT_FILE_EXTENSION;SOURCE_FROM_ERROR_PAGE_REVIEW;SOURCE_FROM_BLOCKED_PAGE_REVIEW;NO_FINANCE_KEYWORDS,True,medium,01ID_PATCH1_CANDIDATE_NOT_FINANCE_EVIDENCE_YET; HTTPS alone is not finance evidence
NLG,DISCOVERY_REVIEW,filing_page,https://www.namlongvn.com/en/investor-relations/,https://www.namlongvn.com/uploads/assets/files/C%C3%B4ng%20b%E1%BB%91%20th%C3%B4ng%20tin/C%C3%B4ng%20b%E1%BB%91%20th%C3%B4ng%20tin/NLG%20-%20Bao%20cao%20giao%20dich%20CP%20cua%20co%20dong%20noi%20bo%20-%20Nguyen%20Xuan%20Quang.pdf,OFFICIAL_DOMAIN_MATCH;HTTPS_LINK;DOCUMENT_FILE_EXTENSION;SOURCE_FROM_ERROR_PAGE_REVIEW;SOURCE_FROM_BLOCKED_PAGE_REVIEW;NO_FINANCE_KEYWORDS,True,medium,01ID_PATCH1_CANDIDATE_NOT_FINANCE_EVIDENCE_YET; HTTPS alone is not finance evidence
NLG,DISCOVERY_REVIEW,filing_page,https://www.namlongvn.com/en/investor-relations/,https://www.namlongvn.com/uploads/assets/files/C%C3%B4ng%20b%E1%BB%91%20th%C3%B4ng%20tin/C%C3%B4ng%20b%E1%BB%91%20th%C3%B4ng%20tin/20240130%20-%20NLG%20-%20CBTT%20Cac%20giao%20dich%20voi%20ben%20lien%20quan%20da%20duoc%20HDQT%20phe%20duyet%20-%20EN.pdf,OFFICIAL_DOMAIN_MATCH;HTTPS_LINK;DOCUMENT_FILE_EXTENSION;SOURCE_FROM_ERROR_PAGE_REVIEW;SOURCE_FROM_BLOCKED_PAGE_REVIEW;NO_FINANCE_KEYWORDS,True,medium,01ID_PATCH1_CANDIDATE_NOT_FINANCE_EVIDENCE_YET; HTTPS alone is not finance evidence
NLG,DISCOVERY_REVIEW,filing_page,https://www.namlongvn.com/en/investor-relations/,https://www.namlongvn.com/uploads/assets/files/C%C3%B4ng%20b%E1%BB%91%20th%C3%B4ng%20tin/C%C3%B4ng%20b%E1%BB%91%20th%C3%B4ng%20tin/20240112%20-%20NLG%20-%20CBTT%20NQHDQT%20v.v%20Giao%20dich%20voi%20ben%20lien%20quan.pdf,OFFICIAL_DOMAIN_MATCH;HTTPS_LINK;DOCUMENT_FILE_EXTENSION;SOURCE_FROM_ERROR_PAGE_REVIEW;SOURCE_FROM_BLOCKED_PAGE_REVIEW;NO_FINANCE_KEYWORDS,True,medium,01ID_PATCH1_CANDIDATE_NOT_FINANCE_EVIDENCE_YET; HTTPS alone is not finance evidence
NLG,DISCOVERY_REVIEW,filing_page,https://www.namlongvn.com/en/investor-relations/,https://www.namlongvn.com/uploads/assets/files/C%C3%B4ng%20b%E1%BB%91%20th%C3%B4ng%20tin/C%C3%B4ng%20b%E1%BB%91%20th%C3%B4ng%20tin/20231227%20-%20NLG%20-%20CBTT%20NQ%20HDQT%20%26%20QD%20cua%20TGD%20Tap%20doan%20v.v%20Giao%20dich%20voi%20ben%20lien%20quan.pdf,OFFICIAL_DOMAIN_MATCH;HTTPS_LINK;DOCUMENT_FILE_EXTENSION;SOURCE_FROM_ERROR_PAGE_REVIEW;SOURCE_FROM_BLOCKED_PAGE_REVIEW;NO_FINANCE_KEYWORDS,True,medium,01ID_PATCH1_CANDIDATE_NOT_FINANCE_EVIDENCE_YET; HTTPS alone is not finance evidence
NLG,DISCOVERY_REVIEW,filing_page,https://www.namlongvn.com/en/investor-relations/,https://www.namlongvn.com/uploads/assets/files/C%C3%B4ng%20b%E1%BB%91%20th%C3%B4ng%20tin/C%C3%B4ng%20b%E1%BB%91%20th%C3%B4ng%20tin/20231220%20-%20NLG%20-%20CBTT%20NQ%20HDQT%20v.v%20Bao%20lanh%20cho%20khoan%20vay%20cua%20Paragon%20Dai%20Phuoc%20tai%20OCB.pdf,OFFICIAL_DOMAIN_MATCH;HTTPS_LINK;DOCUMENT_FILE_EXTENSION;SOURCE_FROM_ERROR_PAGE_REVIEW;SOURCE_FROM_BLOCKED_PAGE_REVIEW;NO_FINANCE_KEYWORDS,True,medium,01ID_PATCH1_CANDIDATE_NOT_FINANCE_EVIDENCE_YET; HTTPS alone is not finance evidence
NLG,DISCOVERY_REVIEW,filing_page,https://www.namlongvn.com/en/investor-relations/,https://www.namlongvn.com/uploads/assets/files/C%C3%B4ng%20b%E1%BB%91%20th%C3%B4ng%20tin/C%C3%B4ng%20b%E1%BB%91%20th%C3%B4ng%20tin/20231129%20-%20Bao%20cao%20ket%20qua%20phat%20hanh%20va%20Thay%20doi%20so%20luong%20CP%20co%20quyen%20bieu%20quyet%20dang%20luu%20hanh%20-%20EN.pdf,OFFICIAL_DOMAIN_MATCH;HTTPS_LINK;TARGET_YEAR_OR_QUARTER_MATCH;DOCUMENT_FILE_EXTENSION;SOURCE_FROM_ERROR_PAGE_REVIEW;SOURCE_FROM_BLOCKED_PAGE_REVIEW;NO_FINANCE_KEYWORDS,True,medium,01ID_PATCH1_CANDIDATE_NOT_FINANCE_EVIDENCE_YET; HTTPS alone is not finance evidence
NLG,DISCOVERY_REVIEW,filing_page,https://www.namlongvn.com/en/investor-relations/,https://www.namlongvn.com/uploads/assets/files/C%C3%B4ng%20b%E1%BB%91%20th%C3%B4ng%20tin/C%C3%B4ng%20b%E1%BB%91%20th%C3%B4ng%20tin/20231110%20-%20NLG%20-%20CBTT%20Cac%20giao%20dich%20voi%20ben%20lien%20quan%20da%20duoc%20HDQT%20phe%20duyet%20-%20EN.pdf,OFFICIAL_DOMAIN_MATCH;HTTPS_LINK;DOCUMENT_FILE_EXTENSION;SOURCE_FROM_ERROR_PAGE_REVIEW;SOURCE_FROM_BLOCKED_PAGE_REVIEW;NO_FINANCE_KEYWORDS,True,medium,01ID_PATCH1_CANDIDATE_NOT_FINANCE_EVIDENCE_YET; HTTPS alone is not finance evidence
NLG,DISCOVERY_REVIEW,filing_page,https://www.namlongvn.com/en/investor-relations/,https://www.namlongvn.com/uploads/assets/files/C%C3%B4ng%20b%E1%BB%91%20th%C3%B4ng%20tin/C%C3%B4ng%20b%E1%BB%91%20th%C3%B4ng%20tin/20231030%20-%20NLG%20-%20CBTT%20Thong%20bao%20v.v%20Phat%20hanh%20co%20phieu%20theo%20chuong%20trinh%20lua%20chon%20cho%20nguoi%20lao%20dong%20trong%20cong%20ty%20-%20EN.pdf,OFFICIAL_DOMAIN_MATCH;HTTPS_LINK;DOCUMENT_FILE_EXTENSION;SOURCE_FROM_ERROR_PAGE_REVIEW;SOURCE_FROM_BLOCKED_PAGE_REVIEW;NO_FINANCE_KEYWORDS,True,medium,01ID_PATCH1_CANDIDATE_NOT_FINANCE_EVIDENCE_YET; HTTPS alone is not finance evidence
NLG,DISCOVERY_REVIEW,filing_page,https://www.namlongvn.com/en/investor-relations/,https://www.namlongvn.com/uploads/assets/files/C%C3%B4ng%20b%E1%BB%91%20th%C3%B4ng%20tin/C%C3%B4ng%20b%E1%BB%91%20th%C3%B4ng%20tin/20230922%20-%20NLG%20-%20CBTT%20NQHDQT%20v.v%20Thong%20qua%20phuong%20an%20phat%20hanh%20co%20phieu%20theo%20Chinh%20sach%20ESG%20-%20EN.pdf,OFFICIAL_DOMAIN_MATCH;HTTPS_LINK;DOCUMENT_FILE_EXTENSION;SOURCE_FROM_ERROR_PAGE_REVIEW;SOURCE_FROM_BLOCKED_PAGE_REVIEW;NO_FINANCE_KEYWORDS,True,medium,01ID_PATCH1_CANDIDATE_NOT_FINANCE_EVIDENCE_YET; HTTPS alone is not finance evidence
NLG,DISCOVERY_REVIEW,filing_page,https://www.namlongvn.com/en/investor-relations/,https://www.namlongvn.com/uploads/assets/files/C%C3%B4ng%20b%E1%BB%91%20th%C3%B4ng%20tin/C%C3%B4ng%20b%E1%BB%91%20th%C3%B4ng%20tin/20230919%20-%20NLG%20-%20CBTT%20NQ%20HDQT%20v.v%20Thong%20qua%20phuong%20an%20phat%20hanh%20trai%20phieu%20cua%20Cong%20ty%20CPDT%20Nam%20Long.pdf,OFFICIAL_DOMAIN_MATCH;HTTPS_LINK;DOCUMENT_FILE_EXTENSION;SOURCE_FROM_ERROR_PAGE_REVIEW;SOURCE_FROM_BLOCKED_PAGE_REVIEW;NO_FINANCE_KEYWORDS,True,medium,01ID_PATCH1_CANDIDATE_NOT_FINANCE_EVIDENCE_YET; HTTPS alone is not finance evidence
NLG,DISCOVERY_REVIEW,filing_page,https://www.namlongvn.com/en/investor-relations/,https://www.namlongvn.com/uploads/assets/files/C%C3%B4ng%20b%E1%BB%91%20th%C3%B4ng%20tin/C%C3%B4ng%20b%E1%BB%91%20th%C3%B4ng%20tin/20230801%20-%20NLG%20-%20CBTT%20NQHDQT%20v.v%20Giao%20dich%20voi%20ben%20lien%20quan%20-%20EN.pdf,OFFICIAL_DOMAIN_MATCH;HTTPS_LINK;DOCUMENT_FILE_EXTENSION;SOURCE_FROM_ERROR_PAGE_REVIEW;SOURCE_FROM_BLOCKED_PAGE_REVIEW;NO_FINANCE_KEYWORDS,True,medium,01ID_PATCH1_CANDIDATE_NOT_FINANCE_EVIDENCE_YET; HTTPS alone is not finance evidence
NLG,DISCOVERY_REVIEW,filing_page,https://www.namlongvn.com/en/investor-relations/,https://www.namlongvn.com/uploads/assets/files/C%C3%B4ng%20b%E1%BB%91%20th%C3%B4ng%20tin/C%C3%B4ng%20b%E1%BB%91%20th%C3%B4ng%20tin/NLG%20-%20BC%20Tinh%20hinh%20QTCT%206%20thang%20dau%20nam%202023%20-%20EN.pdf,OFFICIAL_DOMAIN_MATCH;HTTPS_LINK;DOCUMENT_FILE_EXTENSION;SOURCE_FROM_ERROR_PAGE_REVIEW;OLD_YEAR_PENALTY;SOURCE_FROM_BLOCKED_PAGE_REVIEW;NO_FINANCE_KEYWORDS,True,medium,01ID_PATCH1_CANDIDATE_NOT_FINANCE_EVIDENCE_YET; HTTPS alone is not finance evidence
NLG,DISCOVERY_REVIEW,filing_page,https://www.namlongvn.com/en/investor-relations/,https://www.namlongvn.com/uploads/assets/files/C%C3%B4ng%20b%E1%BB%91%20th%C3%B4ng%20tin/20230529%20-%20NLG%20-%20CBTT%20NQHDQT%20v.v%20Lua%20chon%20don%20vi%20KTDL%202023%20%26%20Bo%20nhiem%20GD%20Don%20vi%20KDBDSTM%20-%20EN.pdf,OFFICIAL_DOMAIN_MATCH;HTTPS_LINK;DOCUMENT_FILE_EXTENSION;SOURCE_FROM_ERROR_PAGE_REVIEW;OLD_YEAR_PENALTY;SOURCE_FROM_BLOCKED_PAGE_REVIEW;NO_FINANCE_KEYWORDS,True,medium,01ID_PATCH1_CANDIDATE_NOT_FINANCE_EVIDENCE_YET; HTTPS alone is not finance evidence
NLG,DISCOVERY_REVIEW,filing_page,https://www.namlongvn.com/en/investor-relations/,https://www.namlongvn.com/uploads/assets/files/NLG/2023/20230518%20-%20NLG%20-%20CBTT%20To%20trinh%20da%20duoc%20DHDCD%202023%20thong%20qua%20-%20EN.pdf,OFFICIAL_DOMAIN_MATCH;HTTPS_LINK;DOCUMENT_FILE_EXTENSION;SOURCE_FROM_ERROR_PAGE_REVIEW;OLD_YEAR_PENALTY;SOURCE_FROM_BLOCKED_PAGE_REVIEW;NO_FINANCE_KEYWORDS,True,medium,01ID_PATCH1_CANDIDATE_NOT_FINANCE_EVIDENCE_YET; HTTPS alone is not finance evidence
NLG,DISCOVERY_REVIEW,filing_page,https://www.namlongvn.com/en/investor-relations/,https://www.namlongvn.com/uploads/assets/files/NLG/2023/NLG%20-%20Th%C3%B4ng%20b%C3%A1o%20giao%20d%E1%BB%8Bch%20CP%20c%E1%BB%A7a%20c%E1%BB%95%20%C4%91%C3%B4ng%20n%E1%BB%99i%20b%E1%BB%99%20-%20Nguy%E1%BB%85n%20Xu%C3%A2n%20Quang.pdf,OFFICIAL_DOMAIN_MATCH;HTTPS_LINK;DOCUMENT_FILE_EXTENSION;SOURCE_FROM_ERROR_PAGE_REVIEW;OLD_YEAR_PENALTY;SOURCE_FROM_BLOCKED_PAGE_REVIEW;NO_FINANCE_KEYWORDS,True,medium,01ID_PATCH1_CANDIDATE_NOT_FINANCE_EVIDENCE_YET; HTTPS alone is not finance evidence
NLG,DISCOVERY_REVIEW,filing_page,https://www.namlongvn.com/en/investor-relations/,https://www.namlongvn.com/uploads/assets/files/B%E1%BA%A2N%20TIN/NLG%20-%20Ba%CC%81o%20ca%CC%81o%20ke%CC%82%CC%81t%20qua%CC%89%20giao%20di%CC%A3ch%20CP%20cu%CC%89a%20ngu%CC%9Bo%CC%9B%CC%80i%20no%CC%A3%CC%82i%20bo%CC%A3%CC%82%20-%20Va%CC%86n%20Vie%CC%82%CC%81t%20So%CC%9Bn.pdf,OFFICIAL_DOMAIN_MATCH;HTTPS_LINK;DOCUMENT_FILE_EXTENSION;SOURCE_FROM_ERROR_PAGE_REVIEW;SOURCE_FROM_BLOCKED_PAGE_REVIEW;NO_FINANCE_KEYWORDS,True,medium,01ID_PATCH1_CANDIDATE_NOT_FINANCE_EVIDENCE_YET; HTTPS alone is not finance evidence
NLG,DISCOVERY_REVIEW,filing_page,https://www.namlongvn.com/en/investor-relations/,https://www.namlongvn.com/uploads/assets/files/NLG/2023/20230511%20-%20NLG%20-%20CBTT%20Thanh%20toan%20co%20tuc%20dot%202%20nam%202022%20bang%20tien%20-%20EN.pdf,OFFICIAL_DOMAIN_MATCH;HTTPS_LINK;DOCUMENT_FILE_EXTENSION;SOURCE_FROM_ERROR_PAGE_REVIEW;OLD_YEAR_PENALTY;SOURCE_FROM_BLOCKED_PAGE_REVIEW;NO_FINANCE_KEYWORDS,True,medium,01ID_PATCH1_CANDIDATE_NOT_FINANCE_EVIDENCE_YET; HTTPS alone is not finance evidence
NLG,DISCOVERY_REVIEW,filing_page,https://www.namlongvn.com/en/investor-relations/,https://www.namlongvn.com/uploads/assets/files/NLG/2023/20230412%20-%20nlg%20-%20cbtt%20nqhdqt%20v.v%20thay%20the%20tai%20san%20dam%20bao%20trai%20phieu%20duoc%20phat%20hanh%20boi%20nlg.pdf,OFFICIAL_DOMAIN_MATCH;HTTPS_LINK;DOCUMENT_FILE_EXTENSION;SOURCE_FROM_ERROR_PAGE_REVIEW;OLD_YEAR_PENALTY;SOURCE_FROM_BLOCKED_PAGE_REVIEW;NO_FINANCE_KEYWORDS,True,medium,01ID_PATCH1_CANDIDATE_NOT_FINANCE_EVIDENCE_YET; HTTPS alone is not finance evidence
NLG,DISCOVERY_REVIEW,filing_page,https://www.namlongvn.com/en/investor-relations/,https://www.namlongvn.com/uploads/assets/files/C%C3%B4ng%20b%E1%BB%91%20th%C3%B4ng%20tin/20230327%20-%20nlg%20-%20cbtt%20nqhdqt%20v.v%20bo%20nhiem%20nhan%20su%20cho%20vi%20tri%20giam%20doc%20dieu%20hanh%20nam%20long%20land%20-%20en%20-%20n.pdf,OFFICIAL_DOMAIN_MATCH;HTTPS_LINK;DOCUMENT_FILE_EXTENSION;SOURCE_FROM_ERROR_PAGE_REVIEW;SOURCE_FROM_BLOCKED_PAGE_REVIEW;NO_FINANCE_KEYWORDS,True,medium,01ID_PATCH1_CANDIDATE_NOT_FINANCE_EVIDENCE_YET; HTTPS alone is not finance evidence
NLG,DISCOVERY_REVIEW,filing_page,https://www.namlongvn.com/en/investor-relations/,https://www.namlongvn.com/uploads/assets/files/NLG/2022/20221128 - nlg - cbtt nq hdqt v.v dieu chinh phuong an tam ung co tuc dot 1 nam 2022 bang tien - en.pdf,OFFICIAL_DOMAIN_MATCH;HTTPS_LINK;DOCUMENT_FILE_EXTENSION;SOURCE_FROM_ERROR_PAGE_REVIEW;OLD_YEAR_PENALTY;SOURCE_FROM_BLOCKED_PAGE_REVIEW;NO_FINANCE_KEYWORDS,True,medium,01ID_PATCH1_CANDIDATE_NOT_FINANCE_EVIDENCE_YET; HTTPS alone is not finance evidence
NLG,DISCOVERY_REVIEW,filing_page,https://www.namlongvn.com/en/investor-relations/,https://www.namlongvn.com/uploads/assets/files/NLG/2022/20221118 - nlg - cbtt nqhdqt v.v thong qua chu truong mua lai co phieu nlg - en.pdf,OFFICIAL_DOMAIN_MATCH;HTTPS_LINK;DOCUMENT_FILE_EXTENSION;SOURCE_FROM_ERROR_PAGE_REVIEW;OLD_YEAR_PENALTY;SOURCE_FROM_BLOCKED_PAGE_REVIEW;NO_FINANCE_KEYWORDS,True,medium,01ID_PATCH1_CANDIDATE_NOT_FINANCE_EVIDENCE_YET; HTTPS alone is not finance evidence
NLG,DISCOVERY_REVIEW,filing_page,https://www.namlongvn.com/en/investor-relations/,https://www.namlongvn.com/uploads/assets/files/NLG/2022/20221116 - nlg - cbtt nq hdqt v.v tam ung co tuc dot 1 nam 2022 - en.pdf,OFFICIAL_DOMAIN_MATCH;HTTPS_LINK;DOCUMENT_FILE_EXTENSION;SOURCE_FROM_ERROR_PAGE_REVIEW;OLD_YEAR_PENALTY;SOURCE_FROM_BLOCKED_PAGE_REVIEW;NO_FINANCE_KEYWORDS,True,medium,01ID_PATCH1_CANDIDATE_NOT_FINANCE_EVIDENCE_YET; HTTPS alone is not finance evidence
NLG,DISCOVERY_REVIEW,filing_page,https://www.namlongvn.com/en/investor-relations/,https://www.namlongvn.com/uploads/assets/files/NLG/2022/20221021 - cbtt bao cao ket qua phat hanh va thay doi so luong cp co quyen bieu quyet dang luu hanh - en.pdf,OFFICIAL_DOMAIN_MATCH;HTTPS_LINK;TARGET_YEAR_OR_QUARTER_MATCH;DOCUMENT_FILE_EXTENSION;SOURCE_FROM_ERROR_PAGE_REVIEW;OLD_YEAR_PENALTY;SOURCE_FROM_BLOCKED_PAGE_REVIEW;NO_FINANCE_KEYWORDS,True,medium,01ID_PATCH1_CANDIDATE_NOT_FINANCE_EVIDENCE_YET; HTTPS alone is not finance evidence
NLG,DISCOVERY_REVIEW,filing_page,https://www.namlongvn.com/en/investor-relations/,https://www.namlongvn.com/uploads/assets/files/NLG/2022/20220923 - nlg - cbtt tb phat hanh cp theo chuong trinh lua chon cho nguoi lao dong - en.pdf,OFFICIAL_DOMAIN_MATCH;HTTPS_LINK;DOCUMENT_FILE_EXTENSION;SOURCE_FROM_ERROR_PAGE_REVIEW;OLD_YEAR_PENALTY;SOURCE_FROM_BLOCKED_PAGE_REVIEW;NO_FINANCE_KEYWORDS,True,medium,01ID_PATCH1_CANDIDATE_NOT_FINANCE_EVIDENCE_YET; HTTPS alone is not finance evidence
NLG,DISCOVERY_REVIEW,filing_page,https://www.namlongvn.com/en/investor-relations/,https://www.namlongvn.com/uploads/assets/files/NLG/2022/20220824 - nlg - cbtt nqhdqt v.v thong qua phuong an phat hanh co phieu theo chinh sach esg - en.pdf,OFFICIAL_DOMAIN_MATCH;HTTPS_LINK;DOCUMENT_FILE_EXTENSION;SOURCE_FROM_ERROR_PAGE_REVIEW;OLD_YEAR_PENALTY;SOURCE_FROM_BLOCKED_PAGE_REVIEW;NO_FINANCE_KEYWORDS,True,medium,01ID_PATCH1_CANDIDATE_NOT_FINANCE_EVIDENCE_YET; HTTPS alone is not finance evidence
NLG,DISCOVERY_REVIEW,filing_page,https://www.namlongvn.com/en/investor-relations/,https://www.namlongvn.com/uploads/assets/files/NLG/2022/20220720 - nlg - cbtt tb v.v nhan co tuc bang tien mat & cap nhat thong tin co dong dinh ky.pdf,OFFICIAL_DOMAIN_MATCH;HTTPS_LINK;DOCUMENT_FILE_EXTENSION;SOURCE_FROM_ERROR_PAGE_REVIEW;OLD_YEAR_PENALTY;SOURCE_FROM_BLOCKED_PAGE_REVIEW;NO_FINANCE_KEYWORDS,True,medium,01ID_PATCH1_CANDIDATE_NOT_FINANCE_EVIDENCE_YET; HTTPS alone is not finance evidence
NLG,DISCOVERY_REVIEW,filing_page,https://www.namlongvn.com/en/investor-relations/,https://www.namlongvn.com/uploads/assets/files/NLG/2022/20220513 - nlg - cbtt nqhdqt v.v bo nhiem quyen gddh don vi kinh doanh bdstm & dt mao hiem - en.pdf,OFFICIAL_DOMAIN_MATCH;HTTPS_LINK;TARGET_YEAR_OR_QUARTER_MATCH;DOCUMENT_FILE_EXTENSION;SOURCE_FROM_ERROR_PAGE_REVIEW;OLD_YEAR_PENALTY;SOURCE_FROM_BLOCKED_PAGE_REVIEW;NO_FINANCE_KEYWORDS,True,medium,01ID_PATCH1_CANDIDATE_NOT_FINANCE_EVIDENCE_YET; HTTPS alone is not finance evidence
NLG,DISCOVERY_REVIEW,filing_page,https://www.namlongvn.com/en/investor-relations/,https://www.namlongvn.com/uploads/assets/files/NLG/2022/20220509 - nlg - cbtt thanh toan co tuc dot 2 nam 2021 bang tien - en.pdf,OFFICIAL_DOMAIN_MATCH;HTTPS_LINK;DOCUMENT_FILE_EXTENSION;SOURCE_FROM_ERROR_PAGE_REVIEW;OLD_YEAR_PENALTY;SOURCE_FROM_BLOCKED_PAGE_REVIEW;NO_FINANCE_KEYWORDS,True,medium,01ID_PATCH1_CANDIDATE_NOT_FINANCE_EVIDENCE_YET; HTTPS alone is not finance evidence
NLG,DISCOVERY_REVIEW,filing_page,https://www.namlongvn.com/en/investor-relations/,https://www.namlongvn.com/uploads/assets/files/NLG/2022/20220401 - nlg - cbtt nq hdqt v.v bo nhiem giam doc tai chinh tap doan - en.pdf,OFFICIAL_DOMAIN_MATCH;HTTPS_LINK;DOCUMENT_FILE_EXTENSION;SOURCE_FROM_ERROR_PAGE_REVIEW;OLD_YEAR_PENALTY;SOURCE_FROM_BLOCKED_PAGE_REVIEW;NO_FINANCE_KEYWORDS,True,medium,01ID_PATCH1_CANDIDATE_NOT_FINANCE_EVIDENCE_YET; HTTPS alone is not finance evidence
NLG,DISCOVERY_REVIEW,filing_page,https://www.namlongvn.com/en/investor-relations/,https://www.namlongvn.com/uploads/assets/files/NLG/2022/20220314 - nlg - cbtt nq hdqt v.v phe duyet viec mien nhiem va chi dinh nhan su cho vi tri tgd Nam Long land - en.pdf,OFFICIAL_DOMAIN_MATCH;HTTPS_LINK;DOCUMENT_FILE_EXTENSION;SOURCE_FROM_ERROR_PAGE_REVIEW;OLD_YEAR_PENALTY;SOURCE_FROM_BLOCKED_PAGE_REVIEW;NO_FINANCE_KEYWORDS,True,medium,01ID_PATCH1_CANDIDATE_NOT_FINANCE_EVIDENCE_YET; HTTPS alone is not finance evidence
